|title|content
0|서해 수호의 날|"천안함 11주기 잊지않겠습니다 PCC-772(1989~2010)
2010년 3월 26일 21:22경 북괴 잠수정의 기습 어뢰공격으로 대한민국의 아들이자 누군가에겐 아버지, 사랑하는 아들이였던 46명의 젊은 용사들이 희생당했습니다 구조과정에서 UDT 한주호 준위가 차가운 바다속으로 한명이라도 더 구조하기 위해 무리하셨다가 그들의 곁으로 가셨습니다

매년 3월 네번째 금요일은 서해수호의 날입니다 오늘은 천안함 뿐만 아니라 연평도 포격(2010.11.23) 2차연평해전(2002.6.29)을 기리기 위한 날입니다

연평도 포격으로 서정우 하사,문광욱 일병이 전사했고
제2연평해전으로 윤영하 소령,한상국 상사,조천형 중사, 황도현 중사,서후원 중사,박동혁 병장이 전사했습니다..

나라 위해 몸 바친 영웅의 고귀한 희생은 한 줄기 빛으로 영원히 기억되리라."
0|여러분|"흡연장에서 흡연하는건 좋으나 아무렇지 않게 바닥에 꽁초버리시는 분도 많고 심지어 청소하시는 아주머니분들이 바닥에 꽁초 줍는 와중에도 아무렇지 않게 버리는 사람도 있더라구요... 나 하나쯤이야 싶으시겠지만, 아주머니도 누군가의 자랑스러운 어머니실텐데, 청소중인데 대놓고 주우란 식으로 버리면 속상하실 것 같아요. 제가 그분들의 자식이라면 맘이 찢어질 것 같아요... 월급 받으시겠죠. 근데, 굳이 더 일을 만들 필요는 없지 않을까요..? 재떨이 다 구비되어 있는데 재떨이에 꽁초 버려주시면 좋겠어요..!

저도 꾸준히 봉사활동겸 방학때 노인복지관 주변 꽁초 주워봤는데, 줍는와중에 버리는 사람도 얄미웠고. 해도 티도 잘 안나는데, 안하면 티가 나더라구요..!

조금이라도 쾌적한 환경에서 공부하게 도와주시는 감사한 분들이시잖아요ㅎㅎ 감사하단 표현은 못드려도 부끄러운 행동은 하지말아요 우리..!

다들 안녕히 주무세요🙂"
0|얘는 이름 내가 지어야지|먼지 로 해야지
0|1공 엘베 원래 공대사람들만 쓰게 설계된건데|"7층 8층 가려고 다른과들이 더 많이 써서 정작 공대사람들이 불편하게 이용못하게 된거라함ㅋㅋㅋㅋ

설계당시 부터 공대사람들 수만 책정해서 홀수층 짝수층 나누고 엘베 크기도 큰걸로 안했는데

엘베타고 7층8층으로 가도 지각인 것들이 꼭 엘베 탈거라고 버티고 서있어서 공대사람들도 같이 지각하는 사태가 벌어짐

뭔 개소리냐고 하겠는데
공대건물 건축과 교수님들이 설계했었고
실제로 공대사람만 쓰게 설계된건데 줄 너무 길어서 애들 맨날 엘베에서 시간 잡아먹혀서 지각하는거 보면서 엘베좀 크게 만들던가 몇개 더 만들껄 했었다고 함

핀트를 못잡는 사람이 있는거 같은데
(대학생 맞나 싶다...)

애초에 엘베 타도 지각인 애들이 본인 편하자고 공대사람들도 지각 하라고 버티고 서있는게 아니꼽다는 거임
엘베 줄 길면 얼마나 길다고~ 하는 사람들 있을텐데 짝수층 현관문까지만 길어져도 5분 그냥 넘음

그냥 일찍다니라는 애들은 생각 없는거 맞지?ㅋㅋㅋㅋ

수업 마치고 왔다갔다 하는데 교수님한테 '저희 엘베 때문에 그러는데 좀 일찍 마쳐주시면 안될까요?' 하라는 거임?ㅋㅋㅋㅋ 말이 되는 소리를 좀...

통학하는 애들은 버스 우루루 내려서 정류징에서부터 쭉 우루루 올라오는데 진짜 70% 이상 공대 엘베타러 가더라
거기서 엘베때문에 빨리 뛰어도 이미 앞타임 애들이 줄서있음

실제로 수업시작하기 20분 전 부터 줄 생기는데
거리가 먼 지들이 더 빨리빨리 움직여야지
제시간에 움직이는 사람들보고 더 빨리 다니라는건 말이야 방구야 ㅋㅋㅋ



널널한데 이용하는 걸로는 아무도 뭐라 안하지~

이미 줄이 있는 상태에서
타과생들은 그냥 걸어가는게 엘베줄 기다렸다가 가는거보다 더 빠르거나 비슷하게 도착하는데
그냥 본인 힘든거 싫어서 시간이 더 늦어도 엘베 타겠다고 같이 줄서는게 맞는건가 싶은거지

핀트 못잡고
멀리 가는애들 배려 얘기도 나오고
일찍 다니라는 말 나오는데

정작 멀리 가는 애들이 일찍 다녀야 하고
어차피 늦었으면 공대사람들한테 배려하는게
맞는거 아님???

왜케 핀트를 못잡냐 ㅋㅋㅋㅋㅋ

경남대가 등록금 비싼 4년제 전문대 소리를 괜히 듣는게 아니구나...
대단하다..."
0|(속보) 태일 간식 안가져 왔다고 협박|작성자는 간식이랑 사료가지고 다시 방문할 예정...
0|제 지인 한 번만 도와주세요|"https://www1.president.go.kr/petitions/597116

아래부턴 당사자의 글입니다.

간절한 마음에 글 올려봅니다.
안녕하세요. 저희 오빠는 2019년 7월에 급성 림프구성 백혈병을 진단받았습니다. 24살이라는 나이에 타지에서 공부를 하던 중 꼬리뼈가 아파 응급실로 옮겨졌고 그 다음날 백혈병이 확정됐습니다.
평소 건강했던 오빠는 이상없이 군대를 전역했습니다. 그러나 전역한 지 일 년도 채 되지 않은 시기에 갑작스럽게 찾아온 암으로 인해 저희 가족과 병원은 여러 방면으로 힘썼습니다.


항암을 한 후 관해가 되면 조혈모세포 이식을 하는 것이 절차입니다. 하지만 조혈모세포 이식은 보통 형제간에 백 프로 맞는 경우가 많지만 저와 오빠는 아예 일치하지 않았고. 공여자를 알아보았지만 오빠 세포와 일치하는 사람은 한 명도 없었습니다.
그래서 이식이 아닌 약물치료 위주로 할 수 밖에 없었고, 그마저도 두 달 만에 재발이 되었습니다.
부모와 자식 간에도 오십 프로는 일치하기에 어머니의 세포로 이식했지만 한 달도 채 지나지 않아 또 재발했습니다. 그 후 미니이식을 했지만 절망적이게도 또 재발했습니다.

항암은 맞을수록 환자의 몸을 더욱 고통스럽게 만듭니다. 이제 저희 오빠에게 남은 방법은 ""킴리아(CAR-T세포 치료제)""뿐입니다.


킴리아 세포치료제란 분리된 T세포의 유전자 조작을 통해 특정 암세포의 항원을 인식하여 강력한 공격력을 가진 T세포를 만들어 체내에 주입하는 방식입니다.
기적의 치료제라고도 불리는 킴리아는 5억 원이라는 어마어마한 돈이 들어가는 치료제입니다. 때문에 이 치료제를 맞지 못한 채 간절함으로 하루하루 버티는 환자들이 병상에 가득합니다.


기다림의 끝에 며칠 전 드디어 식약처 승인이 확정되어 서울 몇 군데의 병원에서 임상실험에 들어갔습니다. 하지만 킴리아가 건강보험에 적용되기까지는 아직 멀었고, 환자들은 계속해서 병마와 싸우고 있습니다. 만약 킴리아가 건강보험이 적용되면 5억이라는 큰 돈은 몇 백만원 선에서 치료가 가능합니다.
빠른 시일 내에 킴리아에 건강보험이 적용될 수 있도록 도와주세요.


며칠 전 아니 불과 어제 같이 대화했던 환우와 오늘은 만날 수 조차 없을지 모르는 긴박한 이 상황에서 킴리아(CAR-T세포 치료제)가 빠른 시일 내에 보험 적용이 되기를 바랍나다.
백혈병은 멀리 있는 병이 아니였습니다. 몸이 건강했던 사람에게도 갑자기 생길 수 있고, 본인뿐만 아니라 주변인에게도 갑자기 닥칠 수 있는 무서운 암입니다.


부디 백혈병 환자들에게 희망을 주세요.
읽어주셔서 감사합니다."
0|1공 엘베 줄(발그림 주의)|"1공엘베 줄 이상하단 글 봤는데 1,2학년들은 모르는게 당연하고 계단쪽으로 줄 서는게 무슨말인지 모를거같아서 그렸어.
그림판으로 휘뚜루마뚜루 그린거라 발그림인점 이해해줘!
하늘색 동그라미는 줄 서는사람들이고 연두색 선은 지나다니는 사람들 길이야!
(+ 7층엘베 줄은 그림처럼 엘베 문앞에서 왼쪽으로 치우치지 말고 오른쪽으로, 그러니까 기둥쪽으로 붙어서 서자! 내려서 건물 나가는 사람들 편하게!)
너무 발그림이라 알아보기 힘들어서 더 헷갈린다면 미안... 그럼 둥글게 말해조 글 내릴게.!!!"
0|총학생회 대면 비대면 설문|"https://form.office.naver.com/form/responseView.cmd?formkey=ZjBiMjU4NjAtOTJlYS00MDgzLThmMTUtN2VhY2EyYzVhNjk3&sourceId=urlshare

꼭 참여해줘"
0|댓삭튀 익30 박제|"설문조사 결과글의 댓글
아가야 상식은 좀 가지자ㅎㅎ"
0|설문조사 한 글쓴이임|"총장실에서 연락을 받았으며 학생 회장의 번호를 받아 회장과 직접 통화 하기도 했음
우선 답변내용은 나에게 총학생회장과 더 심도 깊은 이야기를 나누었다 라고 하며 간략하게 설명만 해줬음 확실한 답변은 없었음
어쨋든 알리고 싶은건 학생회장이 내일까지 여러가지의 학우들의 불만사항에 대한 답변 및 진행상황을 올릴예정이라고 함
학생회의 발표가 개인이 한 것보다 더 신뢰도 높고 구체적인 답변일 것이라고 생각함 따라서 내가 들은 답변은 올리지 않을 예정
(들어도 확실한 답변이 아닌 그냥 두루뭉실한 이야기였음)
또한 학생회도 학생들의 여론을 충분히 이해하고 있었고 우리가 생각하는 것 보다 더 빠르고 긴시간동안 학교에 비대면 수업을 계속 건의하고 있었으나

‘학교측에서 확실한 답변 및 의견 수용을 안해주고 있었다’
라는 설명과 함께
‘지금까지 소통이 너무 안하고 있었던것 같습니다 정말 죄송합니다’
라고 잘못 인정과 함께 학우분들께 사과의 말까지 전했음
설문조사의 결과도 받아감

아무튼 내 역할은 여기까지라고 생각함
학생회도 우리가 모르는 곳에서 묵묵하게 학생회의 일을 하고 있었고 분명 소통이 부족했던건 문제라고 생각하지만 내가 생각한 것 이상으로 충분히 할 일을하고 있었음

나도 개인적으로 ‘일해라 학생회’ 라고 이전글에 비난하기도 했었으며 그것에 대해 개인적으로 사과도 하였으나 공식적인 글로도 사과를 전하고 싶음
‘제 생각이 짧아 확실한 정보가 없음에도 비판이 아닌 비난의 글을 올린것 죄송합니다’

마지막으로
010-4189-5764 학생회장의 번호임
불만사항이 있을시 저 번호 혹은
페이스북, 인스타그램 총 학생회 페이지에 DM을 보내면 더 빠르게 불만사항 접수 및 답변을 받을 수 있다고 함

이제 우리 서로 그만욕하고 예쁘게 핀 벚꽃이나 보러가자"
0|대표적으로 창원에서 마산가는 버스 번호랑 종류 알려드림|"1. 707, 704, 801 대방동에서 시작해서 봉곡동 명서동 거쳐가는 버스임

상남동 거쳐가는 버스들 보다 그나마 타는 사람 수 적음 특히 점심시간때에 타면 사람 거의 안탐

기사님들 운전 평화롭게 하는 스타일이 많으심

2. 703, 800 대방동에서 시작해서 상남동 거쳐가는 버스임

아침에 타제? 은아아파트 버스정류장 전에 있는 정류장에서 타는거 아니면 97퍼센트 확률로 서서감

높은확률로 노빠구 상남자 형태의 운전을 시도하는 기사님들을 마주할수 있음
자기가 앉은자리에 손잡이가 있으면 무조건 잡고 손잡이가 없으면 옆 사람 대가리를 잡든 가방을 잡든 뭐라도 잡아라 안잡고 있으면 멍때리다 날라가서 기사님이랑 눈인사 하고 있을 확률이 높음 참고로 핸드폰 사용안할때 손에 들고 있지마라 날라간다

3. 100번, 105번

알람 듣고 준비해서 부랴부랴 나왓는데 알고보니 1시간 후에 울려야할 알람을 듣고 일어났던거여서 시간이 넘친다? 그러면 타라

막차 빼곤 다 1시간 걸리는 인내심, 조바심, 공포감 키우기 좋은 버스임

참고로 밤새고 마산에서 창원가거나 창원에서 마산갈라고 첫차 기다리는데 이 버스가 온다? 절대로 이거타지마라 경고함

참고로 대표적인거만 써서 그렇지
마산까지 가는 100번대 버스 많음
근데 편안하게 가고싶으면 그냥 직행타셈
100번대 버스 대부분 의자수도 적고 어르신들 많이 타셔서 앉았다가 5정거장 가면 일어나서 자리 양보해드려야함"
0|대면 멈춰!|멈춰!
0|시장님이랑 투샷찍은거 자랑하러왔음|이정도면 자랑해도 대지?
0|헐 합포구 확진자|ㄷ ㄷ
0|비|"대
면
제
발"
0|비대면글 갑자기 많이뜨네|비대면 항의 좀 하자 밀접접촉자도 나왔는데
0|총학 머하냐|아니 비대면 원하는 사람이 이렇게 많으면 총학이 알아서 항의 좀 해라 존나 대한민국 국회의원메타 타네
0|근데 우리학교 비대면 안함?|꼭 교내에서 확진자가 나와야 비대면을 할 생각인가 답답하네
0|기숙사 사는 친구들아|귀찮을 수도 있겠지만 조금만 더 신경 써서 분리수거 맞게 잘 하고 음식물 신경 써서 버리자 청소하시는 아주머니가 봉지 하나하나 뒤지면서 분리수거하시는 거 보고 맘이 너무 아프더라
0|애인있는 사람 건들지마|요새 애인있는 사람한테 관심생겼다거나 좋아한다는 글 꽤 봤는데 진심 좋아하지말거나 좋아할거면 혼자 좋아해라 제발....그리고 필요한 연락 외 사적인 연락은 당연히 안해야되는게 맞는거임 내 남자친구를 누가 좋아한다고 생각만 해도 열불남 그 애인입장도 고려해 좀
0|혹시 학교는 잠복기라는 걸 모르는 건 아니겠지?!|"코로나 보통 자가격리기간 14일이잖아.
근데 그런 거 다 무시하고 “음성” 나왔다고 바로 대면이라고?!
최소한 2주간의 기간은 비대면으로 해 보면서 혹시라도 음성 나온 사람들이 양성 나올 수도 있다는 가능성 모두 다 대비해야 하지 않나...?!

이래놓고 뭔가 걸리면 학생 탓 할 거 같은 학교ㅠ
휴ㅠㅠㅠㅠ 얼른 졸업하는 게 답ㅠㅠ"
